chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr17	49955000	49960000	chr17	49990000	49995000	508155	508162	0	0	0.4115724330	0.0000000000	0.0000000000
chr17	50020000	50025000	chr17	50080000	50085000	508168	508180	0	0	0.7614553750	0.0000000000	0.0000000000
chr17	50015000	50020000	chr17	50305000	50310000	508167	508225	0	0	0.5755814047	0.0000000000	0.0000000000
chr17	50025000	50030000	chr17	50150000	50155000	508169	508194	0	0	0.4722383740	0.0000000000	0.0000000000
chr17	50050000	50055000	chr17	50215000	50220000	508174	508207	0	0	0.5195011411	0.0000000000	0.0000000000
chr17	50110000	50115000	chr17	50295000	50300000	508186	508223	0	0	0.6116588958	0.0000000000	0.0000000000
chr17	50100000	50105000	chr17	50155000	50160000	508184	508195	0	0	0.6640080630	0.0000000000	0.0000000000
chr17	50110000	50115000	chr17	50470000	50475000	508186	508258	0	0	0.3900112141	0.0000000000	0.0000000000
chr17	50105000	50110000	chr17	50350000	50355000	508185	508234	0	0	0.3678132078	0.0000000001	0.0000000001
chr17	50165000	50170000	chr17	50475000	50480000	508197	508259	0	0	0.4463447228	0.0000000000	0.0000000000
chr17	50165000	50170000	chr17	50355000	50360000	508197	508235	0	0	0.3196943020	0.0000000211	0.0000000231
chr17	50305000	50310000	chr17	50340000	50345000	508225	508232	0	0	0.7285652832	0.0000000000	0.0000000000
chr17	50305000	50310000	chr17	50470000	50475000	508225	508258	0	0	0.3116055367	0.0000000501	0.0000000529
chr17	50395000	50400000	chr17	50470000	50475000	508243	508258	0	0	0.5380192563	0.0000000000	0.0000000000
chr17	50370000	50375000	chr17	50695000	50700000	508238	508303	0	0	0.3604529926	0.0000000002	0.0000000002
chr17	50485000	50490000	chr17	50535000	50540000	508261	508271	0	0	0.7220099450	0.0000000000	0.0000000000
chr17	50480000	50485000	chr17	50625000	50630000	508260	508289	0	0	0.7085587532	0.0000000000	0.0000000000
chr17	50480000	50485000	chr17	50695000	50700000	508260	508303	0	0	0.7362393851	0.0000000000	0.0000000000
chr17	50480000	50485000	chr17	50835000	50840000	508260	508331	0	0	0.6097264978	0.0000000000	0.0000000000
chr17	50480000	50485000	chr17	50755000	50760000	508260	508315	0	0	0.3419526022	0.0000000017	0.0000000021
chr17	50485000	50490000	chr17	50955000	50960000	508261	508355	0	0	0.3927520534	0.0000000000	0.0000000000
chr17	50545000	50550000	chr17	50835000	50840000	508273	508331	0	0	0.7526699039	0.0000000000	0.0000000000
chr17	50545000	50550000	chr17	50765000	50770000	508273	508317	0	0	0.6171492919	0.0000000000	0.0000000000
chr17	50545000	50550000	chr17	50950000	50955000	508273	508354	0	0	0.6942250782	0.0000000000	0.0000000000
chr17	50550000	50555000	chr17	50685000	50690000	508274	508301	0	0	0.7927996277	0.0000000000	0.0000000000
chr17	50550000	50555000	chr17	50625000	50630000	508274	508289	0	0	0.7849115068	0.0000000000	0.0000000000
chr17	50545000	50550000	chr17	51150000	51155000	508273	508394	0	0	0.3718000496	0.0000000000	0.0000000001
chr17	50630000	50635000	chr17	50685000	50690000	508290	508301	0	0	0.8115287059	0.0000000000	0.0000000000
chr17	50625000	50630000	chr17	50835000	50840000	508289	508331	0	0	0.4997211258	0.0000000000	0.0000000000
chr17	50635000	50640000	chr17	50940000	50945000	508291	508352	0	0	0.4136301312	0.0000000000	0.0000000000
chr17	50700000	50705000	chr17	50840000	50845000	508304	508332	0	0	0.5541886484	0.0000000000	0.0000000000
chr17	50700000	50705000	chr17	50945000	50950000	508304	508353	0	0	0.3617289180	0.0000000001	0.0000000002
chr17	50730000	50735000	chr17	50750000	50755000	508310	508314	0	0	0.6310407364	0.0000000000	0.0000000000
chr17	50785000	50790000	chr17	50835000	50840000	508321	508331	0	0	0.8416786945	0.0000000000	0.0000000000
chr17	50780000	50785000	chr17	50955000	50960000	508320	508355	0	0	0.8029050567	0.0000000000	0.0000000000
chr17	50780000	50785000	chr17	51150000	51155000	508320	508394	0	0	0.5982888059	0.0000000000	0.0000000000
chr17	50780000	50785000	chr17	51055000	51060000	508320	508375	0	0	0.3274443113	0.0000000090	0.0000000102
chr17	50855000	50860000	chr17	50950000	50955000	508335	508354	0	0	0.7951223379	0.0000000000	0.0000000000
chr17	50855000	50860000	chr17	51150000	51155000	508335	508394	0	0	0.7604614729	0.0000000000	0.0000000000
chr17	50850000	50855000	chr17	51050000	51055000	508334	508374	0	0	0.6294052090	0.0000000000	0.0000000000
chr17	50860000	50865000	chr17	51255000	51260000	508336	508415	0	0	0.3999017944	0.0000000000	0.0000000000
chr17	50995000	51000000	chr17	51150000	51155000	508363	508394	0	0	0.8208926234	0.0000000000	0.0000000000
chr17	51000000	51005000	chr17	51265000	51270000	508364	508417	0	0	0.4620490151	0.0000000000	0.0000000000
chr17	51000000	51005000	chr17	51050000	51055000	508364	508374	0	0	0.7474796070	0.0000000000	0.0000000000
chr17	51055000	51060000	chr17	51145000	51150000	508375	508393	0	0	0.4495993315	0.0000000000	0.0000000000
chr17	51120000	51125000	chr17	51150000	51155000	508388	508394	0	0	0.3719194844	0.0000000029	0.0000000034
chr17	51170000	51175000	chr17	51260000	51265000	508398	508416	0	0	0.6110854597	0.0000000000	0.0000000000
chr17	51185000	51190000	chr17	51205000	51210000	508401	508405	0	0	0.4718444012	0.0000000000	0.0000000000
chr17	51300000	51305000	chr17	51535000	51540000	508424	508471	0	0	0.4926023239	0.0000000000	0.0000000000
chr17	51300000	51305000	chr17	51755000	51760000	508424	508515	0	0	0.3304055434	0.0000000064	0.0000000074
chr17	51310000	51315000	chr17	51340000	51345000	508426	508432	0	0	0.3354548704	0.0000001134	0.0000001169
chr17	51370000	51375000	chr17	51535000	51540000	508438	508471	0	0	0.4369188155	0.0000000000	0.0000000000
chr17	51370000	51375000	chr17	52105000	52110000	508438	508585	0	0	0.3440148044	0.0000000013	0.0000000016
chr17	51765000	51770000	chr17	52105000	52110000	508517	508585	0	0	0.4005660687	0.0000000000	0.0000000000
chr17	51790000	51795000	chr17	51835000	51840000	508522	508531	0	0	0.4222625639	0.0000000000	0.0000000000
chr17	54910000	54915000	chr17	54940000	54945000	509146	509152	0	0	0.5619367620	0.0000000000	0.0000000000
chr17	54975000	54980000	chr17	55425000	55430000	509159	509249	0	0	0.3827278956	0.0000000000	0.0000000000
chr17	54970000	54975000	chr17	55580000	55585000	509158	509280	0	0	0.3373164616	0.0000000029	0.0000000035
chr17	54990000	54995000	chr17	55345000	55350000	509162	509233	0	0	0.6039258036	0.0000000000	0.0000000000
chr17	54990000	54995000	chr17	55295000	55300000	509162	509223	0	0	0.5943306414	0.0000000000	0.0000000000
chr17	54990000	54995000	chr17	55510000	55515000	509162	509266	0	0	0.6426404725	0.0000000000	0.0000000000
chr17	54990000	54995000	chr17	55235000	55240000	509162	509211	0	0	0.3442456539	0.0000000013	0.0000000016
chr17	54995000	55000000	chr17	55190000	55195000	509163	509202	0	0	0.3297899079	0.0000000069	0.0000000079
chr17	55055000	55060000	chr17	55290000	55295000	509175	509222	0	0	0.5998762235	0.0000000000	0.0000000000
chr17	55050000	55055000	chr17	55350000	55355000	509174	509234	0	0	0.5144476092	0.0000000000	0.0000000000
chr17	55055000	55060000	chr17	55510000	55515000	509175	509266	0	0	0.4470227364	0.0000000000	0.0000000000
chr17	55070000	55075000	chr17	55160000	55165000	509178	509196	0	0	0.4156775459	0.0000000000	0.0000000000
chr17	55175000	55180000	chr17	55510000	55515000	509199	509266	0	0	0.3811509122	0.0000000000	0.0000000000
chr17	55240000	55245000	chr17	55280000	55285000	509212	509220	0	0	0.3794408169	0.0000000003	0.0000000004
chr17	55240000	55245000	chr17	55345000	55350000	509212	509233	0	0	0.3390289053	0.0000000024	0.0000000029
chr17	55240000	55245000	chr17	55510000	55515000	509212	509266	0	0	0.3428002077	0.0000000015	0.0000000019
chr17	55300000	55305000	chr17	55510000	55515000	509224	509266	0	0	0.6720480126	0.0000000000	0.0000000000
chr17	55300000	55305000	chr17	55345000	55350000	509224	509233	0	0	0.7386242223	0.0000000000	0.0000000000
chr17	55355000	55360000	chr17	55510000	55515000	509235	509266	0	0	0.7226933689	0.0000000000	0.0000000000
chr17	55365000	55370000	chr17	55395000	55400000	509237	509243	0	0	0.3880833392	0.0000000005	0.0000000006
chr17	55430000	55435000	chr17	55750000	55755000	509250	509314	0	0	0.4446969369	0.0000000000	0.0000000000
chr17	55430000	55435000	chr17	55585000	55590000	509250	509281	0	0	0.3884711713	0.0000000000	0.0000000000
chr17	55475000	55480000	chr17	55495000	55500000	509259	509263	0	0	0.4023440259	0.0000000008	0.0000000010
chr17	55525000	55530000	chr17	55770000	55775000	509269	509318	0	0	0.7417307055	0.0000000000	0.0000000000
chr17	55530000	55535000	chr17	55595000	55600000	509270	509283	0	0	0.7384063801	0.0000000000	0.0000000000
chr17	55525000	55530000	chr17	55715000	55720000	509269	509307	0	0	0.6890823215	0.0000000000	0.0000000000
chr17	55525000	55530000	chr17	55825000	55830000	509269	509329	0	0	0.5479396193	0.0000000000	0.0000000000
chr17	55605000	55610000	chr17	55770000	55775000	509285	509318	0	0	0.6479215053	0.0000000000	0.0000000000
chr17	55605000	55610000	chr17	55715000	55720000	509285	509307	0	0	0.3382668529	0.0000000026	0.0000000031
chr17	55615000	55620000	chr17	55635000	55640000	509287	509291	0	0	0.4035758478	0.0000000007	0.0000000009
chr17	55655000	55660000	chr17	55705000	55710000	509295	509305	0	0	0.3569850959	0.0000000012	0.0000000015
chr17	55725000	55730000	chr17	55765000	55770000	509309	509317	0	0	0.5505722443	0.0000000000	0.0000000000
chr17	55770000	55775000	chr17	56320000	56325000	509318	509428	0	0	0.4609121362	0.0000000000	0.0000000000
chr17	55790000	55795000	chr17	55820000	55825000	509322	509328	0	0	0.4759166922	0.0000000000	0.0000000000
chr17	55840000	55845000	chr17	56320000	56325000	509332	509428	0	0	0.5915131380	0.0000000000	0.0000000000
chr17	55840000	55845000	chr17	56715000	56720000	509332	509507	0	0	0.6209197684	0.0000000000	0.0000000000
chr17	55845000	55850000	chr17	56115000	56120000	509333	509387	0	0	0.4250744450	0.0000000000	0.0000000000
chr17	55840000	55845000	chr17	56655000	56660000	509332	509495	0	0	0.4842839357	0.0000000000	0.0000000000
chr17	55840000	55845000	chr17	56480000	56485000	509332	509460	0	0	0.4538565300	0.0000000000	0.0000000000
chr17	55845000	55850000	chr17	56570000	56575000	509333	509478	0	0	0.3656438385	0.0000000001	0.0000000001
chr17	55995000	56000000	chr17	56325000	56330000	509363	509429	0	0	0.6217087572	0.0000000000	0.0000000000
chr17	55990000	55995000	chr17	56715000	56720000	509362	509507	0	0	0.4305420066	0.0000000000	0.0000000000
chr17	55995000	56000000	chr17	56105000	56110000	509363	509385	0	0	0.4433105388	0.0000000000	0.0000000000
chr17	55995000	56000000	chr17	56485000	56490000	509363	509461	0	0	0.5497108837	0.0000000000	0.0000000000
chr17	55990000	55995000	chr17	56570000	56575000	509362	509478	0	0	0.3853588910	0.0000000000	0.0000000000
chr17	55995000	56000000	chr17	56650000	56655000	509363	509494	0	0	0.3657923020	0.0000000001	0.0000000001
chr17	56120000	56125000	chr17	56315000	56320000	509388	509427	0	0	0.7127557225	0.0000000000	0.0000000000
chr17	56120000	56125000	chr17	56485000	56490000	509388	509461	0	0	0.6631419339	0.0000000000	0.0000000000
chr17	56120000	56125000	chr17	56590000	56595000	509388	509482	0	0	0.5872873621	0.0000000000	0.0000000000
chr17	56120000	56125000	chr17	56710000	56715000	509388	509506	0	0	0.5172487315	0.0000000000	0.0000000000
chr17	56130000	56135000	chr17	56180000	56185000	509390	509400	0	0	0.7347026467	0.0000000000	0.0000000000
chr17	56125000	56130000	chr17	56780000	56785000	509389	509520	0	0	0.4023204152	0.0000000000	0.0000000000
chr17	56170000	56175000	chr17	56760000	56765000	509398	509516	0	0	0.3983880243	0.0000000000	0.0000000000
chr17	56180000	56185000	chr17	56310000	56315000	509400	509426	0	0	0.4743843028	0.0000000000	0.0000000000
chr17	56175000	56180000	chr17	56590000	56595000	509399	509482	0	0	0.3413377306	0.0000000018	0.0000000022
chr17	56175000	56180000	chr17	56695000	56700000	509399	509503	0	0	0.3242207043	0.0000000128	0.0000000144
chr17	56295000	56300000	chr17	56775000	56780000	509423	509519	0	0	0.4324370425	0.0000000000	0.0000000000
chr17	56320000	56325000	chr17	56710000	56715000	509428	509506	0	0	0.4660568129	0.0000000000	0.0000000000
chr17	56325000	56330000	chr17	56480000	56485000	509429	509460	0	0	0.7387745734	0.0000000000	0.0000000000
chr17	56325000	56330000	chr17	56580000	56585000	509429	509480	0	0	0.5209318806	0.0000000000	0.0000000000
chr17	56335000	56340000	chr17	56355000	56360000	509431	509435	0	0	0.3031101698	0.0000063827	0.0000063957
chr17	56440000	56445000	chr17	56580000	56585000	509452	509480	0	0	0.4008687815	0.0000000000	0.0000000000
chr17	56440000	56445000	chr17	56780000	56785000	509452	509520	0	0	0.4895940350	0.0000000000	0.0000000000
chr17	56440000	56445000	chr17	56710000	56715000	509452	509506	0	0	0.3433497309	0.0000000014	0.0000000017
chr17	56450000	56455000	chr17	56470000	56475000	509454	509458	0	0	0.3440349601	0.0000002307	0.0000002355
chr17	56500000	56505000	chr17	56715000	56720000	509464	509507	0	0	0.7706030886	0.0000000000	0.0000000000
chr17	56500000	56505000	chr17	56780000	56785000	509464	509520	0	0	0.6436586460	0.0000000000	0.0000000000
chr17	56505000	56510000	chr17	56575000	56580000	509465	509479	0	0	0.5717085801	0.0000000000	0.0000000000
chr17	56500000	56505000	chr17	56655000	56660000	509464	509495	0	0	0.5117383163	0.0000000000	0.0000000000
chr17	56500000	56505000	chr17	56940000	56945000	509464	509552	0	0	0.4135622423	0.0000000000	0.0000000000
chr17	56590000	56595000	chr17	56710000	56715000	509482	509506	0	0	0.7270708018	0.0000000000	0.0000000000
chr17	56590000	56595000	chr17	56780000	56785000	509482	509520	0	0	0.7432121177	0.0000000000	0.0000000000
chr17	56590000	56595000	chr17	56940000	56945000	509482	509552	0	0	0.6602683250	0.0000000000	0.0000000000
chr17	56590000	56595000	chr17	56830000	56835000	509482	509530	0	0	0.3952037551	0.0000000000	0.0000000000
chr17	56675000	56680000	chr17	56780000	56785000	509499	509520	0	0	0.5898470578	0.0000000000	0.0000000000
chr17	56675000	56680000	chr17	56710000	56715000	509499	509506	0	0	0.4153004735	0.0000000000	0.0000000000
chr17	56720000	56725000	chr17	56940000	56945000	509508	509552	0	0	0.4842387678	0.0000000000	0.0000000000
chr17	56675000	56680000	chr17	57090000	57095000	509499	509582	0	0	0.3903764466	0.0000000000	0.0000000000
chr17	56740000	56745000	chr17	57090000	57095000	509512	509582	0	0	0.3589218383	0.0000000002	0.0000000003
chr17	56820000	56825000	chr17	56940000	56945000	509528	509552	0	0	0.8039365491	0.0000000000	0.0000000000
chr17	56820000	56825000	chr17	57090000	57095000	509528	509582	0	0	0.5053534733	0.0000000000	0.0000000000
chr17	56815000	56820000	chr17	57010000	57015000	509527	509566	0	0	0.4436352686	0.0000000000	0.0000000000
chr17	56965000	56970000	chr17	57105000	57110000	509557	509585	0	0	0.3925700402	0.0000000000	0.0000000000
chr17	57030000	57035000	chr17	57065000	57070000	509570	509577	0	0	0.3871131488	0.0000000002	0.0000000003
chr17	57125000	57130000	chr17	57995000	58000000	509589	509763	0	0	0.5048909069	0.0000000000	0.0000000000
chr17	57130000	57135000	chr17	57595000	57600000	509590	509683	0	0	0.7532522633	0.0000000000	0.0000000000
chr17	57125000	57130000	chr17	58105000	58110000	509589	509785	0	0	0.5383791912	0.0000000000	0.0000000000
chr17	57135000	57140000	chr17	57230000	57235000	509591	509610	0	0	0.6089803697	0.0000000000	0.0000000000
chr17	57130000	57135000	chr17	57400000	57405000	509590	509644	0	0	0.3926734484	0.0000000000	0.0000000000
chr17	57130000	57135000	chr17	57520000	57525000	509590	509668	0	0	0.4159587340	0.0000000000	0.0000000000
chr17	57130000	57135000	chr17	57675000	57680000	509590	509699	0	0	0.4345657857	0.0000000000	0.0000000000
chr17	57130000	57135000	chr17	57450000	57455000	509590	509654	0	0	0.3411254834	0.0000000019	0.0000000023
chr17	57240000	57245000	chr17	57675000	57680000	509612	509699	0	0	0.5752666765	0.0000000000	0.0000000000
chr17	57225000	57230000	chr17	57760000	57765000	509609	509716	0	0	0.3131165195	0.0000000427	0.0000000454
chr17	57245000	57250000	chr17	57585000	57590000	509613	509681	0	0	0.7674102580	0.0000000000	0.0000000000
chr17	57230000	57235000	chr17	57830000	57835000	509610	509730	0	0	0.3366137021	0.0000000032	0.0000000037
chr17	57235000	57240000	chr17	58115000	58120000	509611	509787	0	0	0.3343145057	0.0000000041	0.0000000048
chr17	57260000	57265000	chr17	57285000	57290000	509616	509621	0	0	0.5163281692	0.0000000000	0.0000000000
chr17	57355000	57360000	chr17	57745000	57750000	509635	509713	0	0	0.3253172803	0.0000000114	0.0000000128
chr17	57450000	57455000	chr17	57745000	57750000	509654	509713	0	0	0.4660245093	0.0000000000	0.0000000000
chr17	57455000	57460000	chr17	57670000	57675000	509655	509698	0	0	0.5223725862	0.0000000000	0.0000000000
chr17	57460000	57465000	chr17	57580000	57585000	509656	509680	0	0	0.4086573409	0.0000000000	0.0000000000
chr17	57475000	57480000	chr17	57525000	57530000	509659	509669	0	0	0.3465054414	0.0000000040	0.0000000047
chr17	57465000	57470000	chr17	57830000	57835000	509657	509730	0	0	0.3455648035	0.0000000011	0.0000000014
chr17	57535000	57540000	chr17	57740000	57745000	509671	509712	0	0	0.4137153186	0.0000000000	0.0000000000
chr17	57535000	57540000	chr17	57670000	57675000	509671	509698	0	0	0.4902369679	0.0000000000	0.0000000000
chr17	57535000	57540000	chr17	57575000	57580000	509671	509679	0	0	0.3561488328	0.0000000039	0.0000000046
chr17	57540000	57545000	chr17	57830000	57835000	509672	509730	0	0	0.3432429585	0.0000000014	0.0000000018
chr17	57595000	57600000	chr17	57740000	57745000	509683	509712	0	0	0.8264825586	0.0000000000	0.0000000000
chr17	57595000	57600000	chr17	57830000	57835000	509683	509730	0	0	0.6393719383	0.0000000000	0.0000000000
chr17	57600000	57605000	chr17	57670000	57675000	509684	509698	0	0	0.8083755560	0.0000000000	0.0000000000
chr17	57595000	57600000	chr17	58110000	58115000	509683	509786	0	0	0.4592739914	0.0000000000	0.0000000000
chr17	57675000	57680000	chr17	57830000	57835000	509699	509730	0	0	0.4885157332	0.0000000000	0.0000000000
chr17	57675000	57680000	chr17	58115000	58120000	509699	509787	0	0	0.4091610194	0.0000000000	0.0000000000
chr17	57690000	57695000	chr17	57730000	57735000	509702	509710	0	0	0.5733693861	0.0000000000	0.0000000000
chr17	57755000	57760000	chr17	58110000	58115000	509715	509786	0	0	0.5759198858	0.0000000000	0.0000000000
chr17	57765000	57770000	chr17	57825000	57830000	509717	509729	0	0	0.4852685859	0.0000000000	0.0000000000
chr17	57850000	57855000	chr17	58110000	58115000	509734	509786	0	0	0.6911228228	0.0000000000	0.0000000000
chr17	57870000	57875000	chr17	57990000	57995000	509738	509762	0	0	0.6747642073	0.0000000000	0.0000000000
chr17	57850000	57855000	chr17	58340000	58345000	509734	509832	0	0	0.3648127844	0.0000000001	0.0000000001
chr17	57855000	57860000	chr17	58225000	58230000	509735	509809	0	0	0.3474799832	0.0000000009	0.0000000011
